Date,Product(ID#),Game,Country,Region,Gross Units Sold,Chargeback/Returns,Net Units Sold,Base Price,Sale Price,Currency,Gross Steam Sales (USD),Chargeback/Returns (USD),VAT/Tax (USD),Net Steam Sales (USD)
20-05-24,195523,Game 71,Brazil,Latin America,1,1,0,36.99,36.99,BRL,7.21,7.21,0,0
20-05-24,195523,Game 71,Germany,Western Europe,1,0,1,19.99,19.99,EUR,21.71,0,-3.4645,18.2455
20-05-24,195523,Game 71,Netherlands,Western Europe,1,0,1,19.99,19.99,EUR,21.71,0,-3.7686,17.9414
20-05-24,195523,Game 71,United States,North America,1,0,1,19.99,19.99,USD,19.99,0,0,19.99
20-05-24,235329,Game 39,United States,North America,1,0,1,7.99,7.99,USD,8.47,0,-0.48,7.99
20-05-24,334595,Game 17,Australia,Oceania,1,0,1,14.5,14.5,AUD,9.67,0,-0.8803,8.7897
20-05-24,334595,Game 17,Belgium,Western Europe,1,0,1,8.19,8.19,EUR,8.9,0,-1.5431,7.3569
20-05-24,334595,Game 17,Canada,North America,1,1,0,11.49,11.49,CAD,9.45,9.45,0,0
20-05-24,334595,Game 17,Czech Republic,Eastern Europe,2,0,2,8.19,8.19,EUR,17.77,0,-3.081,14.689
20-05-24,334595,Game 17,Germany,Western Europe,1,0,1,8.19,8.19,EUR,8.9,0,-1.4236,7.4764
20-05-24,334595,Game 17,Mexico,Latin America,2,0,2,113.99,113.99,MXN,13.69,0,-1.8879,11.8021
20-05-24,334595,Game 17,Russian Federation,Central Asia,1,0,1,259,259,RUB,2.8472,0,-0.4746,2.3726
20-05-24,334595,Game 17,United States,North America,4,2,2,9.99,9.99,USD,40.56,21.3,0.72,19.98
20-05-24,385513,Game 52,United States,North America,0,1,-1,9.99,9.99,USD,0,9.99,0,-9.99
20-05-24,686204,Game 45,United States,North America,1,0,1,9.99,9.99,USD,10.91,0,-0.92,9.99
20-05-24,699849,Game 51,Australia,Oceania,1,0,1,29.5,20.65,AUD,13.7286,0,-1.2499,12.4787
20-05-24,699849,Game 51,Switzerland,Western Europe,1,0,1,21.99,15.39,CHF,16.866,0,-1.2603,15.6057
20-05-24,699849,Game 51,Germany,Western Europe,2,0,2,19.5,13.65,EUR,29.6521,0,-4.7357,24.9164
20-05-24,732502,Game 13,Belgium,Western Europe,1,0,1,8.79,8.79,EUR,9.55,0,-1.6623,7.8877
20-05-24,792993,Game 25,United States,North America,1,0,1,9.99,4.99,USD,4.99,0,0,4.99
20-05-24,810141,Game 32,Germany,Western Europe,1,0,1,28.99,17.39,EUR,18.89,0,-3.0198,15.8702
20-05-24,810141,Game 32,United States,North America,1,0,1,29.99,17.99,USD,19.47,0,-1.48,17.99
20-05-24,848249,Game 64,France,Western Europe,1,0,1,24.5,24.5,EUR,26.57,0,-4.4247,22.1453
20-05-24,854511,Game 60,United States,North America,1,0,1,29.99,29.99,USD,31.86,0,-1.87,29.99
20-05-24,940888,Game 14,Canada,North America,0,1,-1,12.99,6.49,CAD,0,5.35,0.6131,-4.7369
20-05-24,940888,Game 14,Indonesia,South East Asia,1,0,1,90999,45499,IDR,2.8476,0,-0.2822,2.5654
20-05-24,940888,Game 14,United States,North America,3,0,3,9.99,4.99,USD,15.8,0,-0.83,14.97
20-05-24,988928,Game 97,Canada,North America,1,0,1,8.99,8.99,CAD,7.56,0,-0.987,6.573
20-05-24,988928,Game 97,France,Western Europe,1,0,1,6.89,6.89,EUR,7.47,0,-1.2468,6.2232
20-05-24,988928,Game 97,United States,North America,1,0,1,6.99,6.99,USD,6.99,0,0,6.99
20-05-24,53223,Game 3,Germany,Western Europe,1,0,1,6.99,2.8,EUR,3.0414,0,-0.4888,2.5526
20-05-24,53226,Game 29,Germany,Western Europe,1,0,1,6.99,2.8,EUR,3.0414,0,-0.4888,2.5526
20-05-24,53229,Game 40,Germany,Western Europe,1,0,1,6.99,2.8,EUR,3.0414,0,-0.4888,2.5526
20-05-24,53235,Game 78,Germany,Western Europe,1,0,1,6.99,2.8,EUR,3.0414,0,-0.4888,2.5526
20-05-24,53238,Game 79,Germany,Western Europe,1,0,1,6.99,2.8,EUR,3.0414,0,-0.4888,2.5526
20-05-24,53241,Game 89,Germany,Western Europe,1,0,1,6.99,2.8,EUR,3.0414,0,-0.4888,2.5526
20-05-24,81706,Game 88,Germany,Western Europe,1,0,1,6.99,2.8,EUR,3.0414,0,-0.4888,2.5526
20-05-24,39496,Game 72,Canada,North America,1,0,1,6.49,5.19,CAD,4.2369,0,-0.4521,3.7848
20-05-24,39496,Game 72,Malaysia,South East Asia,1,0,1,15,12,MYR,2.5578,0,-0.1897,2.3681
20-05-24,39496,Game 72,Netherlands,Western Europe,2,0,2,5.99,4.79,EUR,10.4004,0,-1.8021,8.5983
20-05-24,39496,Game 72,Norway,Western Europe,1,0,1,40,32,NOK,2.999,0,-0.5998,2.3992
20-05-24,39496,Game 72,United States,North America,5,1,4,5.99,4.79,USD,25.44,5.15,-1.13,19.16
20-05-24,39499,Game 70,Malaysia,South East Asia,1,0,1,23,18.4,MYR,3.922,0,-0.2899,3.6321
20-05-24,39499,Game 70,Netherlands,Western Europe,2,0,2,9.99,7.99,EUR,17.3484,0,-3.0181,14.3303
20-05-24,39499,Game 70,Norway,Western Europe,1,0,1,70,56,NOK,5.2482,0,-1.0496,4.1986
20-05-24,39499,Game 70,United States,North America,4,1,3,9.99,7.99,USD,34.46,8.6,-1.89,23.97
20-05-24,99790,Game 74,Canada,North America,1,0,1,5.49,4.39,CAD,3.5879,0,-0.3865,3.2014
20-05-24,99790,Game 74,Malaysia,South East Asia,1,0,1,8,6.4,MYR,1.3642,0,-0.1002,1.264
20-05-24,99790,Game 74,Netherlands,Western Europe,2,0,2,4.99,3.99,EUR,8.6633,0,-1.4982,7.1651
20-05-24,99790,Game 74,Norway,Western Europe,1,0,1,36,28.8,NOK,2.699,0,-0.5398,2.1592
20-05-24,99790,Game 74,United States,North America,5,1,4,4.99,3.99,USD,21.19,4.29,-0.94,15.96
20-05-24,139866,Game 73,Canada,North America,1,0,1,16.99,13.59,CAD,11.0992,0,-1.1887,9.9105
20-05-24,139866,Game 73,Malaysia,South East Asia,1,0,1,31,24.8,MYR,5.2862,0,-0.3922,4.894
20-05-24,139866,Game 73,Netherlands,Western Europe,1,0,1,14.99,11.99,EUR,13.0114,0,-2.2572,10.7542
20-05-24,139866,Game 73,Norway,Western Europe,1,0,1,100,80,NOK,7.4974,0,-1.4995,5.9979
20-05-24,139866,Game 73,United States,North America,5,1,4,14.99,11.99,USD,63.68,12.9,-2.82,47.96
20-05-24,195523,Game 71,Australia,Oceania,1,0,1,28.95,23.16,AUD,15.45,0,-1.4076,14.0424
20-05-24,195523,Game 71,Canada,North America,1,0,1,21.99,17.59,CAD,14.3661,0,-1.5387,12.8274
20-05-24,195523,Game 71,Malaysia,South East Asia,1,0,1,38,30.4,MYR,6.4798,0,-0.4796,6.0002
20-05-24,195523,Game 71,Netherlands,Western Europe,1,0,1,19.99,15.99,EUR,17.3664,0,-3.0193,14.3471
20-05-24,195523,Game 71,Norway,Western Europe,1,0,1,140,112,NOK,10.4964,0,-2.0993,8.3971
20-05-24,195523,Game 71,United States,North America,5,1,4,19.99,15.99,USD,84.94,17.21,-3.77,63.96
20-05-24,6829,Game 86,China,Asia,2,1,1,26,13,CNY,3.5886,1.7956,0,1.793
20-05-24,6829,Game 86,Ukraine,Central Asia,1,0,1,119,59,UAH,1.4889,0,-0.2524,1.2365
20-05-24,14769,Game 87,China,Asia,2,1,1,11,5.5,CNY,1.5183,0.7597,0,0.7586
20-05-24,14769,Game 87,Ukraine,Central Asia,1,0,1,40,20,UAH,0.5047,0,-0.0757,0.429
20-05-24,14769,Game 87,United States,North America,1,0,1,1.99,0.99,USD,1.05,0,-0.06,0.99
20-05-24,317537,Game 85,China,Asia,2,1,1,22,11,CNY,3.0365,1.5193,0,1.5172
20-05-24,317537,Game 85,Ukraine,Central Asia,1,0,1,99,49,UAH,1.2366,0,-0.2019,1.0347
20-05-24,317537,Game 85,United States,North America,1,0,1,4.99,2.49,USD,2.64,0,-0.15,2.49
20-05-24,320287,Game 84,China,Asia,2,1,1,37,18.5,CNY,5.1067,2.5553,0,2.5514
20-05-24,320287,Game 84,Ukraine,Central Asia,1,0,1,169,84,UAH,2.1199,0,-0.3533,1.7666
20-05-24,320287,Game 84,United States,North America,1,0,1,9.99,4.99,USD,5.29,0,-0.3,4.99
20-05-24,940888,Game 14,United Kingdom,Western Europe,1,0,1,8.5,3.4,GBP,4.32,0,-0.7242,3.5958
20-05-24,39496,Game 72,Australia,Oceania,2,0,2,8.5,6.8,AUD,9.0692,0,-0.8268,8.2424
20-05-24,39496,Game 72,Brazil,Latin America,1,0,1,11.99,9.59,BRL,1.882,0,0,1.882
20-05-24,39496,Game 72,Canada,North America,4,0,4,6.49,5.19,CAD,17.396,0,-2.2032,15.1928
20-05-24,39496,Game 72,Germany,Western Europe,5,0,5,5.99,4.79,EUR,26.004,0,-4.1258,21.8782
20-05-24,39496,Game 72,United Kingdom,Western Europe,1,0,1,4.79,3.83,GBP,4.8708,0,-0.8139,4.0569
20-05-24,39496,Game 72,India,South Asia,1,0,1,299,239,INR,2.8689,0,-0.4321,2.4368
20-05-24,39496,Game 72,Korea Republic of,Asia,2,0,2,6500,5200,KRW,7.6394,0,-0.6904,6.949
20-05-24,39496,Game 72,Netherlands,Western Europe,4,0,4,5.99,4.79,EUR,20.8016,0,-3.6044,17.1972
20-05-24,39496,Game 72,Norway,Western Europe,1,0,1,40,32,NOK,2.9927,0,-0.5985,2.3942
20-05-24,39496,Game 72,United States,North America,0,2,-2,5.99,1.19,USD,0,2.5,0.12,-2.38
20-05-24,39496,Game 72,United States,North America,19,3,16,5.99,4.79,USD,94.74,14.69,-3.41,76.64
20-05-24,39496,Game 72,United States,North America,1,0,1,5.99,4.79,USD,5.09,0,-0.3,4.79
20-05-24,39496,Game 72,Canada,North America,2,0,2,6.49,5.19,CAD,8.5581,0,-0.9785,7.5796
20-05-24,39499,Game 70,Australia,Oceania,2,0,2,14.5,11.6,AUD,15.4708,0,-1.4004,14.0704
20-05-24,39499,Game 70,Brazil,Latin America,1,0,1,19.99,15.99,BRL,3.138,0,0,3.138
20-05-24,39499,Game 70,Canada,North America,5,0,5,10.99,8.79,CAD,36.7024,0,-4.5639,32.1385
20-05-24,39499,Game 70,Germany,Western Europe,5,0,5,9.99,7.99,EUR,43.3765,0,-6.949,36.4275
20-05-24,39499,Game 70,United Kingdom,Western Europe,1,0,1,6.99,5.59,GBP,7.1091,0,-1.1827,5.9264
20-05-24,39499,Game 70,India,South Asia,1,0,1,369,295,INR,3.5411,0,-0.5402,3.0009
20-05-24,39499,Game 70,Korea Republic of,Asia,2,0,2,10500,8400,KRW,12.3406,0,-1.1166,11.224
20-05-24,39499,Game 70,Netherlands,Western Europe,4,0,4,9.99,7.99,EUR,34.6984,0,-6.0364,28.662
20-05-24,39499,Game 70,Norway,Western Europe,1,0,1,70,56,NOK,5.2373,0,-1.0475,4.1898
20-05-24,39499,Game 70,United States,North America,0,2,-2,9.99,1.99,USD,0,4.17,0.19,-3.98
20-05-24,39499,Game 70,United States,North America,19,3,16,9.99,7.99,USD,158.02,24.5,-5.68,127.84
20-05-24,39499,Game 70,United States,North America,1,0,1,9.99,7.99,USD,8.49,0,-0.5,7.99
20-05-24,39499,Game 70,Canada,North America,1,0,1,10.99,8.79,CAD,7.2636,0,-0.8339,6.4297
21-05-24,7829,Game 95,United States,North America,0,1,-1,9.99,9.99,USD,0,10.71,0.72,-9.99
21-05-24,39496,Game 72,Austria,Western Europe,1,0,1,5.99,5.99,EUR,6.5,0,-1.0851,5.4149
21-05-24,39496,Game 72,Australia,Oceania,2,0,2,8.5,8.5,AUD,11.28,0,-1.0218,10.2582
21-05-24,39496,Game 72,Belgium,Western Europe,0,1,-1,5.99,5.99,EUR,0,6.5,1.1285,-5.3715
21-05-24,39496,Game 72,Brazil,Latin America,6,0,6,11.99,11.99,BRL,14.0608,0,0,14.0608
21-05-24,39496,Game 72,Canada,North America,6,2,4,6.49,6.49,CAD,31.76,10.46,-2.3244,18.9756
21-05-24,39496,Game 72,Czech Republic,Eastern Europe,2,0,2,5.99,5.99,EUR,13.01,0,-2.2588,10.7512
21-05-24,39496,Game 72,Germany,Western Europe,8,1,7,5.99,5.99,EUR,52.0137,6.51,-7.2925,38.2112
21-05-24,39496,Game 72,United Kingdom,Western Europe,5,0,5,4.79,4.79,GBP,30.45,0,-5.0855,25.3645
21-05-24,39496,Game 72,Kazakhstan,Central Asia,1,0,1,1250,1250,KZT,2.8181,0,-0.3021,2.516
21-05-24,39496,Game 72,Mexico,Latin America,1,0,1,65.99,65.99,MXN,3.9,0,-0.5378,3.3622
21-05-24,39496,Game 72,Netherlands,Western Europe,1,2,-1,5.99,5.99,EUR,6.51,12.99,1.1251,-5.3549
21-05-24,39496,Game 72,Poland,Eastern Europe,1,0,1,22.99,22.99,PLN,5.86,0,-1.096,4.764
21-05-24,39496,Game 72,Romania,Eastern Europe,1,0,1,5.99,5.99,EUR,6.49,0,-1.0401,5.4499
21-05-24,39496,Game 72,United States,North America,30,4,26,5.99,5.99,USD,188.53,24.74,-8.05,155.74
21-05-24,39496,Game 72,Canada,North America,1,0,1,6.49,6.49,CAD,5.36,0,-0.6142,4.7458
21-05-24,39499,Game 70,Australia,Oceania,1,0,1,14.5,14.5,AUD,9.64,0,-0.8776,8.7624
21-05-24,39499,Game 70,Brazil,Latin America,8,0,8,19.99,19.99,BRL,31.2792,0,0,31.2792
21-05-24,39499,Game 70,Canada,North America,3,0,3,10.99,10.99,CAD,27.06,0,-2.9733,24.0867
21-05-24,39499,Game 70,Switzerland,Western Europe,1,0,1,10,10,CHF,11,0,-0.825,10.175
21-05-24,39499,Game 70,Chile,Latin America,1,1,0,5500,5500,CLP,6.2,6.2,0,0
21-05-24,39499,Game 70,China,Asia,1,0,1,36,36,CNY,4.97,0,0,4.97
21-05-24,39499,Game 70,Germany,Western Europe,4,4,0,9.99,9.99,EUR,43.36,43.39,0.0048,-0.0252
21-05-24,39499,Game 70,Denmark,Western Europe,2,1,1,9.99,9.99,EUR,21.66,10.85,-2.1642,8.6458
21-05-24,39499,Game 70,Spain,Western Europe,1,1,0,9.99,9.99,EUR,10.84,10.85,0.0017,-0.0083
21-05-24,39499,Game 70,United Kingdom,Western Europe,2,0,2,6.99,6.99,GBP,17.77,0,-2.9744,14.7956
21-05-24,39499,Game 70,Italy,Western Europe,1,0,1,9.99,9.99,EUR,10.8098,0,-1.9477,8.8621
21-05-24,39499,Game 70,Korea Republic of,Asia,3,1,2,10500,10500,KRW,23.11,7.71,-1.3934,14.0066
21-05-24,39499,Game 70,Netherlands,Western Europe,1,0,1,9.99,9.99,EUR,10.81,0,-1.872,8.938
21-05-24,39499,Game 70,Norway,Western Europe,1,0,1,70,70,NOK,6.66,0,-1.332,5.328
21-05-24,39499,Game 70,Romania,Eastern Europe,1,0,1,9.99,9.99,EUR,10.84,0,-1.7361,9.1039
21-05-24,39499,Game 70,Turkey,Middle East,1,0,1,8.32,8.32,USD,9.99,0,-1.67,8.32
21-05-24,39499,Game 70,United States,North America,0,1,-1,9.99,2.49,USD,0,2.64,0.15,-2.49
21-05-24,39499,Game 70,United States,North America,29,6,23,9.99,9.99,USD,302.24,61.24,-11.23,229.77
21-05-24,39499,Game 70,South Africa,Africa,1,0,1,109,109,ZAR,6.01,0,-0.7841,5.2259
21-05-24,39499,Game 70,Australia,Oceania,1,0,1,14.5,14.5,AUD,9.671,0,-0.8804,8.7906
21-05-24,39499,Game 70,Belgium,Western Europe,1,0,1,9.99,9.99,EUR,10.84,0,-1.8772,8.9628
21-05-24,39815,Game 75,Chile,Latin America,1,0,1,4000,4000,CLP,4.51,0,-0.7205,3.7895
21-05-24,39815,Game 75,Kazakhstan,Central Asia,1,0,1,1400,1400,KZT,3.16,0,-0.3386,2.8214
21-05-24,43575,Game 16,Argentina,Latin America,1,0,1,4.99,4.99,USD,4.99,0,0,4.99
21-05-24,43575,Game 16,Austria,Western Europe,0,1,-1,4.99,4.99,EUR,0,5.42,0.9015,-4.5185
21-05-24,43575,Game 16,Italy,Western Europe,1,0,1,4.99,4.99,EUR,5.42,0,-0.9776,4.4424
21-05-24,43575,Game 16,United States,North America,1,0,1,4.99,4.99,USD,5.33,0,-0.34,4.99
21-05-24,52502,Game 63,Turkey,Middle East,1,0,1,5.82,5.82,USD,6.99,0,-1.17,5.82
21-05-24,52508,Game 76,Canada,North America,1,0,1,7.79,7.79,CAD,5.98,0,-0.2851,5.6949
21-05-24,52508,Game 76,Switzerland,Western Europe,1,0,1,7,7,CHF,7.69,0,-0.5713,7.1187
21-05-24,52508,Game 76,United Kingdom,Western Europe,1,0,1,4.99,4.99,GBP,6.34,0,-1.0545,5.2855
21-05-24,52508,Game 76,Italy,Western Europe,1,0,1,6.99,6.99,EUR,7.59,0,-1.3682,6.2218
21-05-24,52508,Game 76,Netherlands,Western Europe,1,0,1,6.99,6.99,EUR,7.56,0,-1.3087,6.2513
21-05-24,52508,Game 76,Sweden,Western Europe,1,0,1,6.99,6.99,EUR,7.5815,0,-1.5185,6.063
21-05-24,52508,Game 76,United States,North America,5,1,4,6.99,6.99,USD,36.81,7.41,-1.44,27.96
21-05-24,52622,Game 74,Argentina,Latin America,1,0,1,14.99,14.99,USD,14.99,0,0,14.99
21-05-24,52622,Game 74,United States,North America,1,0,1,14.99,14.99,USD,15.44,0,-0.45,14.99
21-05-24,53034,Game 45,Germany,Western Europe,0,1,-1,6.99,6.99,EUR,0,7.59,1.2161,-6.3739
21-05-24,53229,Game 40,United States,North America,1,0,1,6.99,6.99,USD,6.99,0,0,6.99
21-05-24,53238,Game 79,Canada,North America,1,0,1,7.79,7.79,CAD,5.99,0,-0.2856,5.7044
21-05-24,53558,Game 56,United States,North America,1,0,1,5.99,5.99,USD,5.99,0,0,5.99
21-05-24,62999,Game 28,Brazil,Latin America,1,0,1,11.99,11.99,BRL,2.352,0,0,2.352
21-05-24,62999,Game 28,Germany,Western Europe,1,0,1,5.99,5.99,EUR,6.5,0,-1.0417,5.4583
21-05-24,62999,Game 28,United Kingdom,Western Europe,1,0,1,4.79,4.79,GBP,6.09,0,-1.0171,5.0729
21-05-24,62999,Game 28,Korea Republic of,Asia,1,0,1,6500,6500,KRW,4.77,0,-0.433,4.337
21-05-24,62999,Game 28,United States,North America,1,0,1,5.99,5.99,USD,6.35,0,-0.36,5.99
21-05-24,64099,Game 22,Brazil,Latin America,1,0,1,11.99,11.99,BRL,2.3505,0,0,2.3505
21-05-24,73884,Game 23,Russian Federation,Central Asia,1,0,1,149,149,RUB,1.64,0,-0.2733,1.3667
21-05-24,87820,Game 20,Chile,Latin America,1,0,1,3000,3000,CLP,3.37,0,-0.5381,2.8319
21-05-24,99790,Game 74,United States,North America,1,0,1,4.99,4.99,USD,4.99,0,0,4.99
21-05-24,119911,Game 41,Germany,Western Europe,1,0,1,8.19,8.19,EUR,8.89,0,-1.422,7.468
21-05-24,139866,Game 73,China,Asia,1,1,0,48,48,CNY,6.63,6.63,0,0
21-05-24,139866,Game 73,United States,North America,1,0,1,14.99,14.99,USD,14.99,0,0,14.99
21-05-24,139867,Game 74,Spain,Western Europe,1,0,1,19.99,19.99,EUR,21.68,0,-3.7634,17.9166
21-05-24,139867,Game 74,United States,North America,2,1,1,19.99,19.99,USD,43.15,21.51,-1.65,19.99
21-05-24,195523,Game 71,Austria,Western Europe,1,1,0,19.99,19.99,EUR,21.71,21.71,0,0
21-05-24,195523,Game 71,Australia,Oceania,1,0,1,28.95,28.95,AUD,19.16,0,-1.7406,17.4194
21-05-24,195523,Game 71,Brazil,Latin America,1,0,1,36.99,36.99,BRL,7.26,0,0,7.26
21-05-24,195523,Game 71,Canada,North America,5,0,5,21.99,21.99,CAD,91.83,0,-11.4035,80.4265
21-05-24,195523,Game 71,Czech Republic,Eastern Europe,1,0,1,19.99,19.99,EUR,21.68,0,-3.7634,17.9166
21-05-24,195523,Game 71,Germany,Western Europe,3,0,3,19.99,19.99,EUR,65.07,0,-10.3839,54.6861
21-05-24,195523,Game 71,Mexico,Latin America,1,0,1,179.99,179.99,MXN,10.77,0,-1.4857,9.2843
21-05-24,195523,Game 71,Netherlands,Western Europe,2,1,1,19.99,19.99,EUR,43.32,21.68,-3.7564,17.8836
21-05-24,195523,Game 71,Sweden,Western Europe,1,0,1,19.99,19.99,EUR,21.68,0,-4.3382,17.3418
21-05-24,195523,Game 71,United States,North America,0,1,-1,19.99,4.99,USD,0,5.31,0.32,-4.99
21-05-24,195523,Game 71,United States,North America,13,0,13,19.99,19.99,USD,271.74,0,-11.87,259.87
21-05-24,195523,Game 71,Belgium,Western Europe,1,0,1,19.99,19.99,EUR,21.69,0,-3.7651,17.9249
21-05-24,195523,Game 71,United States,North America,2,1,1,19.99,19.99,USD,43.35,21.59,-1.77,19.99
21-05-24,236554,Game 38,United States,North America,1,0,1,7.99,7.99,USD,8.63,0,-0.64,7.99
21-05-24,334595,Game 17,Australia,Oceania,1,0,1,14.5,14.5,AUD,9.6,0,-0.8739,8.7261
21-05-24,334595,Game 17,Chile,Latin America,1,0,1,4400,4400,CLP,4.95,0,-0.7909,4.1591
21-05-24,334595,Game 17,Germany,Western Europe,2,0,2,8.19,8.19,EUR,17.78,0,-2.844,14.936
21-05-24,334595,Game 17,Mexico,Latin America,1,0,1,113.99,113.99,MXN,6.73,0,-0.9281,5.8019
21-05-24,334595,Game 17,Russian Federation,Central Asia,2,0,2,259,259,RUB,5.7,0,-0.95,4.75
21-05-24,334595,Game 17,Saudi Arabia,Middle East,1,0,1,21.95,21.95,SAR,5.85,0,-0.7622,5.0878
21-05-24,334595,Game 17,Sweden,Western Europe,1,0,1,8.19,8.19,EUR,8.9,0,-1.7822,7.1178
21-05-24,334595,Game 17,United States,North America,3,0,3,9.99,9.99,USD,32.29,0,-2.32,29.97
21-05-24,579120,Game 26,United States,North America,1,0,1,9.99,9.99,USD,9.99,0,0,9.99
21-05-24,607243,Game 6,United States,North America,1,0,1,9.99,9.99,USD,9.99,0,0,9.99
21-05-24,607996,Game 4,United States,North America,1,0,1,9.99,9.99,USD,9.99,0,0,9.99
21-05-24,613830,Game 19,United States,North America,2,0,2,9.99,9.99,USD,19.98,0,0,19.98
21-05-24,691449,Game 7,Netherlands,Western Europe,1,0,1,33.99,33.99,EUR,36.89,0,-6.4034,30.4866
21-05-24,691449,Game 7,Russian Federation,Central Asia,1,0,1,725,725,RUB,7.97,0,-1.3283,6.6417
21-05-24,699849,Game 51,United States,North America,1,0,1,19.99,19.99,USD,21.54,0,-1.55,19.99
21-05-24,732502,Game 13,United States,North America,1,0,1,8.99,8.99,USD,8.99,0,0,8.99
21-05-24,756570,Game 61,United States,North America,1,0,1,9.99,9.99,USD,9.99,0,0,9.99
21-05-24,804427,Game 63,United States,North America,1,0,1,19.99,19.99,USD,21.94,0,-1.95,19.99
21-05-24,988928,Game 97,Finland,Western Europe,1,0,1,6.89,6.89,EUR,7.48,0,-1.4439,6.0361
21-05-24,988928,Game 97,Latvia,Eastern Europe,1,0,1,6.89,6.89,EUR,7.47,0,-1.301,6.169
21-05-24,988928,Game 97,Turkey,Middle East,1,0,1,3.32,3.32,USD,3.99,0,-0.67,3.32
21-05-24,988928,Game 97,United States,North America,1,0,1,6.99,6.99,USD,6.99,0,0,6.99
21-05-24,988937,Game 47,United States,North America,1,0,1,9.99,9.99,USD,10.94,0,-0.95,9.99
21-05-24,988937,Game 47,Germany,Western Europe,1,0,1,9.75,9.75,EUR,10.5798,0,-1.6928,8.887
21-05-24,52673,Game 18,United States,North America,1,0,1,6.99,2.8,USD,3,0,-0.2,2.8
21-05-24,52679,Game 37,United States,North America,1,0,1,6.99,2.8,USD,3,0,-0.2,2.8
21-05-24,52682,Game 83,United States,North America,1,0,1,6.99,2.8,USD,3,0,-0.2,2.8
21-05-24,52825,Game 69,United States,North America,1,0,1,6.99,2.8,USD,3,0,-0.2,2.8
21-05-24,64337,Game 27,United States,North America,1,0,1,6.99,2.8,USD,3,0,-0.2,2.8
21-05-24,64339,Game 54,United States,North America,1,0,1,6.99,2.8,USD,3,0,-0.2,2.8
21-05-24,81702,Game 82,United States,North America,1,0,1,6.99,2.8,USD,3,0,-0.2,2.8
21-05-24,53223,Game 3,Germany,Western Europe,1,0,1,6.99,2.8,EUR,3.0385,0,-0.4883,2.5502
21-05-24,53226,Game 29,Germany,Western Europe,1,0,1,6.99,2.8,EUR,3.0385,0,-0.4883,2.5502
21-05-24,53229,Game 40,Germany,Western Europe,1,0,1,6.99,2.8,EUR,3.0385,0,-0.4883,2.5502
21-05-24,53235,Game 78,Germany,Western Europe,1,0,1,6.99,2.8,EUR,3.0385,0,-0.4883,2.5502
21-05-24,53238,Game 79,Germany,Western Europe,1,0,1,6.99,2.8,EUR,3.0385,0,-0.4883,2.5502
21-05-24,53241,Game 89,Germany,Western Europe,1,0,1,6.99,2.8,EUR,3.0385,0,-0.4883,2.5502
21-05-24,81706,Game 88,Germany,Western Europe,1,0,1,6.99,2.8,EUR,3.0385,0,-0.4883,2.5502
21-05-24,39496,Game 72,Brazil,Latin America,1,0,1,11.99,9.59,BRL,1.8812,0,0,1.8812
21-05-24,39496,Game 72,Canada,North America,1,0,1,6.49,5.19,CAD,4.2499,0,-0.4535,3.7964
21-05-24,39496,Game 72,United Kingdom,Western Europe,1,0,1,4.79,3.83,GBP,4.8651,0,-0.813,4.0521
21-05-24,39496,Game 72,United States,North America,3,0,3,5.99,4.79,USD,15.02,0,-0.65,14.37
21-05-24,39499,Game 70,Brazil,Latin America,1,0,1,19.99,15.99,BRL,3.1366,0,0,3.1366
21-05-24,39499,Game 70,Canada,North America,1,0,1,10.99,8.79,CAD,7.1978,0,-0.7681,6.4297
21-05-24,39499,Game 70,United Kingdom,Western Europe,1,0,1,6.99,5.59,GBP,7.1007,0,-1.1813,5.9194
21-05-24,39499,Game 70,United States,North America,3,0,3,9.99,7.99,USD,25.05,0,-1.08,23.97
21-05-24,99790,Game 74,Brazil,Latin America,1,0,1,10.49,8.39,BRL,1.6458,0,0,1.6458
21-05-24,99790,Game 74,Canada,North America,1,0,1,5.49,4.39,CAD,3.5989,0,-0.3877,3.2112
21-05-24,99790,Game 74,United Kingdom,Western Europe,1,0,1,3,2.4,GBP,3.0486,0,-0.5081,2.5405
21-05-24,99790,Game 74,United States,North America,3,0,3,4.99,3.99,USD,12.51,0,-0.54,11.97
21-05-24,139866,Game 73,Brazil,Latin America,1,0,1,27.99,22.39,BRL,4.392,0,0,4.392
21-05-24,139866,Game 73,Canada,North America,1,0,1,16.99,13.59,CAD,11.1332,0,-1.1923,9.9409
21-05-24,139866,Game 73,United Kingdom,Western Europe,1,0,1,10.99,8.79,GBP,11.1655,0,-1.8673,9.2982
21-05-24,139866,Game 73,United States,North America,2,0,2,14.99,11.99,USD,24.85,0,-0.87,23.98
21-05-24,195523,Game 71,Brazil,Latin America,1,0,1,36.99,29.59,BRL,5.8044,0,0,5.8044
21-05-24,195523,Game 71,Canada,North America,1,0,1,21.99,17.59,CAD,14.4102,0,-1.5434,12.8668
21-05-24,195523,Game 71,United Kingdom,Western Europe,1,0,1,14.99,11.99,GBP,15.2303,0,-2.5405,12.6898
21-05-24,195523,Game 71,United States,North America,3,0,3,19.99,15.99,USD,50.13,0,-2.16,47.97
21-05-24,724124,Game 5,United States,North America,1,0,1,19.99,16.99,USD,16.99,0,0,16.99
21-05-24,39496,Game 72,Australia,Oceania,3,0,3,8.5,6.8,AUD,13.6048,0,-1.2403,12.3645
21-05-24,39496,Game 72,Brazil,Latin America,2,0,2,11.99,9.59,BRL,3.764,0,0,3.764
